regiao,uf,estacao,latitude,longitude,altitude,timestamp_utc,data_br,hora_utc,mes,temperatura_seco_c,temperatura_max_c,temperatura_min_c,month_max_t,month_min_t,month_amplitude_t,temperatura_orvalho_c,temperatura_orvalho_max_c,temperatura_orvalho_min_c,umidade_porcento,umidade_max_porcento,umidade_min_porcento,pressao_estacao_mb,pressao_max_mb,pressao_min_mb,precipitacao_total_mm,radiacao_global_kj_m2,vento_direcao_graus,vento_velocidade_ms,vento_rajada_ms
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 00:00:00,01/01/2025,0000,1,22.3,22.3,21.2,32.3,16.1,16.199999999999996,17.7,18.0,17.3,75.0,82.0,75.0,903.4,903.4,902.8,0.0,,339.0,1.3,2.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 01:00:00,01/01/2025,0100,1,22.7,23.0,21.9,32.3,16.1,16.199999999999996,17.4,17.8,17.2,72.0,77.0,70.0,903.6,903.6,903.4,0.0,,353.0,1.8,5.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 02:00:00,01/01/2025,0200,1,22.6,23.1,22.4,32.3,16.1,16.199999999999996,17.6,17.6,17.2,73.0,74.0,70.0,904.1,904.2,903.6,0.0,,349.0,1.3,5.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 03:00:00,01/01/2025,0300,1,21.2,22.6,21.2,32.3,16.1,16.199999999999996,18.2,18.2,17.6,83.0,83.0,73.0,903.9,904.2,903.8,0.0,,266.0,0.8,3.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 04:00:00,01/01/2025,0400,1,20.5,21.4,20.5,32.3,16.1,16.199999999999996,18.4,18.4,18.1,88.0,88.0,82.0,903.6,903.9,903.6,0.0,,107.0,1.1,2.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 05:00:00,01/01/2025,0500,1,20.5,20.5,20.1,32.3,16.1,16.199999999999996,19.0,19.0,18.4,91.0,91.0,88.0,903.0,903.6,902.9,0.0,,166.0,0.8,1.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 06:00:00,01/01/2025,0600,1,20.6,20.7,20.5,32.3,16.1,16.199999999999996,19.2,19.3,19.0,92.0,92.0,91.0,903.0,903.1,902.9,0.0,,198.0,0.9,1.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 07:00:00,01/01/2025,0700,1,20.5,20.6,20.4,32.3,16.1,16.199999999999996,19.2,19.2,19.0,92.0,92.0,92.0,902.8,903.0,902.7,0.0,,155.0,1.2,2.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 08:00:00,01/01/2025,0800,1,20.2,20.5,20.2,32.3,16.1,16.199999999999996,18.9,19.2,18.9,92.0,92.0,92.0,903.0,903.0,902.8,0.0,,191.0,1.3,2.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 09:00:00,01/01/2025,0900,1,20.3,20.3,20.2,32.3,16.1,16.199999999999996,19.0,19.0,18.9,92.0,92.0,92.0,903.5,903.5,903.0,0.0,3.5,165.0,0.5,1.6
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 10:00:00,01/01/2025,1000,1,20.5,20.6,20.2,32.3,16.1,16.199999999999996,19.2,19.3,18.9,92.0,92.0,92.0,904.6,904.6,903.5,0.0,86.0,185.0,1.3,2.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 11:00:00,01/01/2025,1100,1,21.4,21.4,20.4,32.3,16.1,16.199999999999996,19.6,19.9,19.2,90.0,92.0,90.0,905.1,905.2,904.6,0.0,505.8,178.0,1.7,3.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 12:00:00,01/01/2025,1200,1,24.4,24.6,21.4,32.3,16.1,16.199999999999996,19.6,20.4,19.0,74.0,90.0,74.0,905.4,905.4,905.1,0.0,1479.4,100.0,1.2,3.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 13:00:00,01/01/2025,1300,1,19.7,25.1,19.4,32.3,16.1,16.199999999999996,18.1,20.1,16.9,90.0,90.0,71.0,905.7,905.7,905.3,8.4,922.5,169.0,2.1,10.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 14:00:00,01/01/2025,1400,1,23.2,23.5,19.7,32.3,16.1,16.199999999999996,19.3,20.3,18.2,79.0,91.0,76.0,905.3,905.7,905.3,0.2,1480.2,166.0,1.9,6.4
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 15:00:00,01/01/2025,1500,1,22.5,23.2,21.2,32.3,16.1,16.199999999999996,19.6,20.3,18.3,84.0,89.0,78.0,904.7,905.3,904.7,8.2,847.3,167.0,2.3,4.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 16:00:00,01/01/2025,1600,1,24.5,24.7,22.0,32.3,16.1,16.199999999999996,20.4,21.2,19.3,78.0,86.0,76.0,904.1,904.7,904.0,0.2,1744.8,171.0,2.0,4.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 17:00:00,01/01/2025,1700,1,22.2,24.5,21.6,32.3,16.1,16.199999999999996,19.2,20.3,18.6,83.0,87.0,76.0,903.7,904.4,903.7,0.4,458.3,110.0,1.7,6.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 18:00:00,01/01/2025,1800,1,23.2,24.4,22.2,32.3,16.1,16.199999999999996,19.3,20.6,18.6,79.0,83.0,75.0,903.0,903.7,902.9,0.2,1548.2,188.0,0.9,4.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 19:00:00,01/01/2025,1900,1,23.1,23.2,22.7,32.3,16.1,16.199999999999996,20.1,20.2,18.8,83.0,84.0,78.0,901.9,903.0,901.9,0.6,538.3,64.0,1.2,2.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 20:00:00,01/01/2025,2000,1,23.6,23.9,23.1,32.3,16.1,16.199999999999996,19.6,20.3,19.1,78.0,83.0,75.0,901.0,901.8,901.0,0.0,612.4,48.0,1.6,2.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 21:00:00,01/01/2025,2100,1,23.3,23.8,23.3,32.3,16.1,16.199999999999996,19.5,19.9,19.2,79.0,80.0,76.0,902.2,902.2,900.9,0.0,314.0,55.0,1.5,3.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 22:00:00,01/01/2025,2200,1,21.9,23.3,21.9,32.3,16.1,16.199999999999996,17.2,19.6,17.1,74.0,80.0,74.0,902.5,902.5,901.7,0.0,72.0,59.0,3.3,7.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-01 23:00:00,01/01/2025,2300,1,21.3,22.0,20.9,32.3,16.1,16.199999999999996,16.9,17.2,16.8,76.0,78.0,73.0,903.4,903.4,902.4,0.0,,348.0,0.7,6.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 00:00:00,02/01/2025,0000,1,20.4,21.3,20.2,32.3,16.1,16.199999999999996,17.5,17.9,16.9,84.0,86.0,76.0,904.0,904.1,903.4,0.0,,211.0,0.9,2.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 01:00:00,02/01/2025,0100,1,20.7,21.1,20.2,32.3,16.1,16.199999999999996,17.3,17.7,17.3,81.0,84.0,80.0,904.6,904.7,904.0,0.0,,79.0,1.8,4.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 02:00:00,02/01/2025,0200,1,20.7,21.0,20.7,32.3,16.1,16.199999999999996,17.2,17.3,17.1,80.0,81.0,79.0,904.9,904.9,904.6,0.0,,42.0,2.1,5.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 03:00:00,02/01/2025,0300,1,21.0,21.0,20.7,32.3,16.1,16.199999999999996,17.7,17.8,17.2,82.0,83.0,80.0,904.7,905.1,904.7,0.0,,20.0,1.6,4.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 04:00:00,02/01/2025,0400,1,20.9,21.0,20.6,32.3,16.1,16.199999999999996,17.8,17.9,17.7,82.0,84.0,82.0,904.0,904.7,904.0,0.0,,24.0,2.1,4.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 05:00:00,02/01/2025,0500,1,20.8,21.1,20.8,32.3,16.1,16.199999999999996,17.5,17.7,17.5,81.0,82.0,80.0,903.6,904.0,903.5,0.0,,31.0,1.2,4.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 06:00:00,02/01/2025,0600,1,20.8,20.9,20.5,32.3,16.1,16.199999999999996,17.3,17.6,17.2,80.0,83.0,80.0,903.3,903.7,903.3,0.0,,39.0,1.3,3.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 07:00:00,02/01/2025,0700,1,20.1,20.9,20.1,32.3,16.1,16.199999999999996,17.6,17.6,17.2,85.0,85.0,80.0,903.3,903.3,903.2,0.0,,223.0,0.5,3.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 08:00:00,02/01/2025,0800,1,20.6,20.9,20.1,32.3,16.1,16.199999999999996,17.3,17.8,17.2,82.0,86.0,80.0,903.6,903.6,903.3,0.0,,302.0,1.0,3.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 09:00:00,02/01/2025,0900,1,20.2,20.6,20.1,32.3,16.1,16.199999999999996,17.4,17.5,17.3,84.0,85.0,82.0,904.0,904.0,903.3,0.0,0.7,284.0,1.0,4.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 10:00:00,02/01/2025,1000,1,20.9,20.9,20.1,32.3,16.1,16.199999999999996,17.2,17.6,17.2,80.0,85.0,79.0,904.9,904.9,904.0,0.0,128.5,349.0,1.6,4.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 11:00:00,02/01/2025,1100,1,21.7,21.8,20.9,32.3,16.1,16.199999999999996,17.6,17.6,17.0,77.0,79.0,75.0,905.1,905.2,904.8,0.0,529.7,7.0,1.4,4.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 12:00:00,02/01/2025,1200,1,23.8,24.1,21.8,32.3,16.1,16.199999999999996,17.0,18.1,16.9,66.0,77.0,66.0,905.2,905.3,905.0,0.2,1022.5,298.0,0.7,3.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 13:00:00,02/01/2025,1300,1,24.8,25.5,23.8,32.3,16.1,16.199999999999996,15.8,17.7,15.5,57.0,68.0,55.0,905.4,905.4,905.2,0.0,1707.1,329.0,2.7,4.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 14:00:00,02/01/2025,1400,1,25.3,25.4,24.3,32.3,16.1,16.199999999999996,16.4,17.3,15.6,58.0,63.0,57.0,905.2,905.5,905.2,0.0,1013.5,327.0,2.3,4.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 15:00:00,02/01/2025,1500,1,27.0,27.4,25.2,32.3,16.1,16.199999999999996,17.0,17.9,15.5,55.0,62.0,50.0,904.5,905.2,904.5,0.0,2702.2,311.0,3.3,7.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 16:00:00,02/01/2025,1600,1,27.1,27.6,26.3,32.3,16.1,16.199999999999996,18.0,18.0,16.2,58.0,59.0,51.0,903.9,904.6,903.9,0.0,2540.4,285.0,3.9,7.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 17:00:00,02/01/2025,1700,1,27.6,28.8,27.1,32.3,16.1,16.199999999999996,17.6,19.1,16.4,54.0,58.0,51.0,902.8,903.9,902.8,0.0,3253.8,297.0,4.0,8.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 18:00:00,02/01/2025,1800,1,28.0,28.7,27.6,32.3,16.1,16.199999999999996,16.3,18.3,16.0,49.0,55.0,47.0,901.8,902.8,901.7,0.0,3088.1,305.0,3.4,9.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 19:00:00,02/01/2025,1900,1,27.9,28.6,27.3,32.3,16.1,16.199999999999996,16.4,17.7,15.3,50.0,52.0,46.0,901.2,901.8,901.2,0.0,2288.5,311.0,3.1,8.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 20:00:00,02/01/2025,2000,1,27.3,27.9,27.2,32.3,16.1,16.199999999999996,16.3,17.5,16.0,51.0,55.0,49.0,901.0,901.3,900.9,0.0,1253.1,303.0,2.9,7.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 21:00:00,02/01/2025,2100,1,25.7,27.3,25.7,32.3,16.1,16.199999999999996,16.7,16.9,15.9,57.0,57.0,51.0,901.8,901.8,901.0,0.0,559.3,300.0,3.0,7.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 22:00:00,02/01/2025,2200,1,23.5,25.7,23.4,32.3,16.1,16.199999999999996,17.7,17.7,16.7,70.0,70.0,58.0,902.5,902.6,901.7,0.0,65.7,307.0,1.5,5.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-02 23:00:00,02/01/2025,2300,1,22.7,23.5,22.4,32.3,16.1,16.199999999999996,18.0,18.0,17.7,75.0,76.0,70.0,903.1,903.1,902.5,0.0,,10.0,1.9,3.6
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 00:00:00,03/01/2025,0000,1,21.1,22.8,21.1,32.3,16.1,16.199999999999996,18.1,18.2,17.8,83.0,83.0,74.0,904.0,904.0,903.0,0.0,,306.0,1.5,2.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 01:00:00,03/01/2025,0100,1,20.6,21.8,20.6,32.3,16.1,16.199999999999996,18.1,18.4,17.7,85.0,85.0,79.0,904.6,904.6,903.9,0.0,,306.0,1.2,2.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 02:00:00,03/01/2025,0200,1,21.7,21.8,20.6,32.3,16.1,16.199999999999996,18.5,18.5,18.1,82.0,86.0,81.0,905.2,905.3,904.6,0.0,,312.0,1.1,2.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 03:00:00,03/01/2025,0300,1,20.8,21.9,20.5,32.3,16.1,16.199999999999996,19.0,19.0,18.1,90.0,90.0,82.0,904.8,905.3,904.8,0.2,,322.0,0.3,2.4
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 04:00:00,03/01/2025,0400,1,21.1,21.1,20.7,32.3,16.1,16.199999999999996,19.3,19.4,19.0,89.0,90.0,89.0,904.2,904.8,904.2,0.0,0.5,354.0,1.4,3.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 05:00:00,03/01/2025,0500,1,20.3,21.2,20.3,32.3,16.1,16.199999999999996,17.4,19.3,17.4,84.0,89.0,83.0,903.8,904.2,903.8,0.0,,315.0,1.4,4.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 06:00:00,03/01/2025,0600,1,19.7,20.3,19.7,32.3,16.1,16.199999999999996,16.7,17.4,16.6,83.0,84.0,81.0,903.4,903.8,903.4,0.0,,307.0,1.6,2.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 07:00:00,03/01/2025,0700,1,18.6,19.8,18.3,32.3,16.1,16.199999999999996,16.7,17.1,16.4,89.0,90.0,83.0,903.3,903.4,903.1,0.0,,339.0,0.9,2.4
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 08:00:00,03/01/2025,0800,1,19.2,19.3,18.6,32.3,16.1,16.199999999999996,16.9,17.1,16.7,87.0,89.0,86.0,903.8,903.8,903.3,0.0,,328.0,1.2,2.6
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 09:00:00,03/01/2025,0900,1,18.4,19.2,17.7,32.3,16.1,16.199999999999996,16.9,17.1,15.7,91.0,91.0,85.0,904.2,904.2,903.8,0.0,9.2,334.0,0.3,2.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 10:00:00,03/01/2025,1000,1,22.0,22.1,18.4,32.3,16.1,16.199999999999996,18.6,18.8,16.9,81.0,91.0,80.0,904.8,904.8,904.2,0.0,358.5,12.0,0.7,1.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 11:00:00,03/01/2025,1100,1,23.3,23.5,22.0,32.3,16.1,16.199999999999996,18.3,18.5,17.5,73.0,81.0,71.0,905.3,905.3,904.8,0.0,1341.0,335.0,2.2,4.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 12:00:00,03/01/2025,1200,1,23.6,24.0,22.8,32.3,16.1,16.199999999999996,18.6,19.6,18.0,74.0,78.0,72.0,905.9,905.9,905.3,0.0,1228.4,294.0,2.9,6.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 13:00:00,03/01/2025,1300,1,24.2,25.1,23.0,32.3,16.1,16.199999999999996,18.2,19.3,18.2,69.0,76.0,69.0,905.8,906.0,905.8,0.0,1791.5,308.0,3.1,7.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 14:00:00,03/01/2025,1400,1,26.4,26.4,23.3,32.3,16.1,16.199999999999996,19.2,19.4,17.6,64.0,75.0,62.0,905.2,905.9,905.2,0.0,2388.0,308.0,3.4,8.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 15:00:00,03/01/2025,1500,1,24.2,27.1,24.1,32.3,16.1,16.199999999999996,17.6,19.1,17.1,67.0,68.0,57.0,905.1,905.3,905.1,0.0,2548.4,246.0,4.2,8.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 16:00:00,03/01/2025,1600,1,27.5,27.9,23.2,32.3,16.1,16.199999999999996,18.6,20.7,17.2,58.0,76.0,53.0,904.0,905.1,904.0,0.0,2952.2,253.0,4.1,7.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 17:00:00,03/01/2025,1700,1,28.4,28.4,27.0,32.3,16.1,16.199999999999996,16.3,19.4,15.8,48.0,60.0,48.0,903.0,904.0,903.0,0.0,3543.3,258.0,3.9,7.6
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 18:00:00,03/01/2025,1800,1,28.0,29.0,27.5,32.3,16.1,16.199999999999996,16.7,17.2,14.8,50.0,51.0,43.0,901.7,903.0,901.7,0.0,3360.6,307.0,3.9,7.4
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 19:00:00,03/01/2025,1900,1,27.6,28.7,27.4,32.3,16.1,16.199999999999996,14.4,16.7,13.2,45.0,52.0,40.0,900.9,901.7,900.9,0.0,2076.9,294.0,4.4,7.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 20:00:00,03/01/2025,2000,1,27.4,28.3,27.2,32.3,16.1,16.199999999999996,15.7,15.9,14.1,49.0,50.0,43.0,901.0,901.0,900.8,0.0,1361.9,307.0,2.8,6.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 21:00:00,03/01/2025,2100,1,25.7,27.6,25.7,32.3,16.1,16.199999999999996,17.0,17.0,15.3,59.0,59.0,48.0,901.2,901.2,900.9,0.0,495.4,317.0,1.4,5.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 22:00:00,03/01/2025,2200,1,24.0,25.7,24.0,32.3,16.1,16.199999999999996,17.4,17.5,16.6,67.0,67.0,58.0,901.8,901.9,901.1,0.0,73.1,358.0,1.1,3.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-03 23:00:00,03/01/2025,2300,1,23.0,24.0,22.9,32.3,16.1,16.199999999999996,16.5,17.6,16.5,67.0,71.0,66.0,902.0,902.0,901.7,0.0,,322.0,1.6,2.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 00:00:00,04/01/2025,0000,1,20.7,23.0,20.7,32.3,16.1,16.199999999999996,17.3,17.3,16.3,81.0,81.0,66.0,902.8,902.8,902.0,0.0,,72.0,1.1,2.4
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 01:00:00,04/01/2025,0100,1,21.5,21.5,20.5,32.3,16.1,16.199999999999996,17.4,18.0,17.4,78.0,85.0,78.0,903.7,903.7,902.8,0.0,,343.0,1.7,2.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 02:00:00,04/01/2025,0200,1,20.3,22.4,20.2,32.3,16.1,16.199999999999996,17.6,17.6,16.7,84.0,84.0,72.0,904.3,904.5,903.7,0.0,,13.0,0.9,2.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 03:00:00,04/01/2025,0300,1,20.1,22.2,20.0,32.3,16.1,16.199999999999996,17.3,18.0,16.5,84.0,84.0,74.0,903.7,904.4,903.7,0.0,,211.0,1.3,2.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 04:00:00,04/01/2025,0400,1,20.0,20.4,19.7,32.3,16.1,16.199999999999996,17.9,18.2,17.4,88.0,88.0,84.0,903.6,903.7,903.4,0.0,,172.0,0.6,2.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 05:00:00,04/01/2025,0500,1,20.7,20.7,20.0,32.3,16.1,16.199999999999996,18.5,18.5,17.9,88.0,88.0,87.0,903.2,903.7,903.2,0.0,,26.0,0.6,1.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 06:00:00,04/01/2025,0600,1,20.4,20.8,20.3,32.3,16.1,16.199999999999996,18.4,18.5,18.2,88.0,88.0,86.0,902.9,903.2,902.9,0.0,,291.0,0.9,1.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 07:00:00,04/01/2025,0700,1,20.1,20.7,19.6,32.3,16.1,16.199999999999996,18.4,18.5,17.7,90.0,90.0,87.0,902.7,902.9,902.6,0.0,,352.0,1.4,1.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 08:00:00,04/01/2025,0800,1,20.0,20.1,19.6,32.3,16.1,16.199999999999996,18.2,18.4,17.8,90.0,90.0,89.0,902.8,902.9,902.7,0.0,,331.0,1.4,2.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 09:00:00,04/01/2025,0900,1,19.7,20.0,18.7,32.3,16.1,16.199999999999996,18.3,18.3,17.1,91.0,92.0,89.0,903.4,903.4,902.8,0.0,3.1,360.0,1.0,1.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 10:00:00,04/01/2025,1000,1,21.3,21.3,19.7,32.3,16.1,16.199999999999996,19.2,19.2,18.4,88.0,91.0,88.0,903.7,903.7,903.4,0.0,161.5,329.0,1.2,2.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 11:00:00,04/01/2025,1100,1,23.5,23.5,21.3,32.3,16.1,16.199999999999996,19.4,19.5,18.9,78.0,88.0,76.0,904.0,904.0,903.7,0.0,494.2,328.0,0.3,1.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 12:00:00,04/01/2025,1200,1,24.8,24.8,23.2,32.3,16.1,16.199999999999996,19.9,19.9,18.8,74.0,80.0,71.0,904.1,904.1,904.0,0.0,910.7,325.0,0.8,2.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 13:00:00,04/01/2025,1300,1,26.6,27.5,24.6,32.3,16.1,16.199999999999996,17.1,21.0,17.1,56.0,75.0,56.0,903.9,904.2,903.9,0.0,2111.6,285.0,1.7,4.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 14:00:00,04/01/2025,1400,1,27.8,28.1,26.4,32.3,16.1,16.199999999999996,17.4,18.7,15.6,53.0,60.0,47.0,903.4,903.9,903.4,0.0,2930.4,257.0,2.5,5.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 15:00:00,04/01/2025,1500,1,29.2,29.5,27.5,32.3,16.1,16.199999999999996,18.0,19.5,16.2,51.0,57.0,47.0,902.8,903.4,902.8,0.0,3760.3,305.0,3.4,5.4
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 16:00:00,04/01/2025,1600,1,29.7,29.9,28.0,32.3,16.1,16.199999999999996,15.8,18.1,15.8,43.0,53.0,43.0,902.0,902.8,902.0,0.0,2873.4,286.0,3.5,6.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 17:00:00,04/01/2025,1700,1,26.6,30.1,26.3,32.3,16.1,16.199999999999996,17.5,17.6,15.5,58.0,58.0,42.0,901.5,902.0,901.5,0.0,2369.0,253.0,5.0,9.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 18:00:00,04/01/2025,1800,1,27.5,27.9,26.5,32.3,16.1,16.199999999999996,17.7,18.8,17.3,55.0,61.0,53.0,900.9,901.5,900.8,0.0,1357.9,261.0,3.5,7.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 19:00:00,04/01/2025,1900,1,24.4,27.5,24.4,32.3,16.1,16.199999999999996,17.6,18.4,17.4,66.0,67.0,55.0,900.5,901.0,900.4,0.0,501.4,239.0,3.5,7.4
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 20:00:00,04/01/2025,2000,1,24.2,24.4,23.8,32.3,16.1,16.199999999999996,17.8,18.3,17.0,67.0,71.0,64.0,900.2,900.5,900.2,0.0,221.1,297.0,1.5,5.6
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-01-04 21:00:00,04/01/2025,2100,1,22.9,24.3,22.9,32.3,16.1,16.199999999999996,18.0,18.3,17.6,74.0,74.0,67.0,901.1,901.1,900.2,0.0,201.3,150.0,1.3,5.0
